row_id,n_aspects,n_supported,n_matched,support_rate,match_rate,row_score
2921,1,1,1,1.0,1.0,1.0
2922,2,2,2,1.0,1.0,1.0
2923,1,1,1,1.0,1.0,1.0
2924,3,2,2,0.6667,0.6667,0.6667
2925,2,2,1,1.0,0.5,0.5
2926,1,0,0,0.0,0.0,0.0
2927,3,3,2,1.0,0.6667,0.6667
2928,3,3,2,1.0,0.6667,0.6667
2929,1,1,0,1.0,0.0,0.0
2930,2,0,0,0.0,0.0,0.0
2931,1,1,0,1.0,0.0,0.0
2932,3,2,1,0.6667,0.3333,0.3333
2933,2,1,1,0.5,0.5,0.5
2934,3,2,2,0.6667,0.6667,0.6667
2935,2,2,0,1.0,0.0,0.0
2936,1,1,0,1.0,0.0,0.0
2937,2,1,1,0.5,0.5,0.5
2938,2,2,2,1.0,1.0,1.0
2939,2,2,2,1.0,1.0,1.0
2940,2,2,2,1.0,1.0,1.0
2941,1,1,0,1.0,0.0,0.0
2942,3,2,1,0.6667,0.3333,0.3333
2943,3,1,0,0.3333,0.0,0.0
2944,2,1,0,0.5,0.0,0.0
2945,1,1,1,1.0,1.0,1.0
2946,3,1,1,0.3333,0.3333,0.3333
2947,2,2,1,1.0,0.5,0.5
2948,2,1,0,0.5,0.0,0.0
2949,3,3,3,1.0,1.0,1.0
2950,2,2,1,1.0,0.5,0.5
2951,1,1,0,1.0,0.0,0.0
2952,1,1,1,1.0,1.0,1.0
2953,3,3,0,1.0,0.0,0.0
2954,2,1,1,0.5,0.5,0.5
2955,1,1,0,1.0,0.0,0.0
2956,1,1,1,1.0,1.0,1.0
2957,2,2,0,1.0,0.0,0.0
2958,1,1,0,1.0,0.0,0.0
2959,1,0,0,0.0,0.0,0.0
2960,3,2,2,0.6667,0.6667,0.6667
2961,2,2,2,1.0,1.0,1.0
2962,3,2,1,0.6667,0.3333,0.3333
2963,2,2,1,1.0,0.5,0.5
2964,2,2,2,1.0,1.0,1.0
2965,1,1,1,1.0,1.0,1.0
2966,3,1,1,0.3333,0.3333,0.3333
2967,1,1,1,1.0,1.0,1.0
2968,1,1,1,1.0,1.0,1.0
2969,1,1,1,1.0,1.0,1.0
2970,2,2,1,1.0,0.5,0.5
2971,2,2,2,1.0,1.0,1.0
2972,3,1,1,0.3333,0.3333,0.3333
2973,1,1,1,1.0,1.0,1.0
2974,3,2,2,0.6667,0.6667,0.6667
2975,1,1,1,1.0,1.0,1.0
2976,2,2,2,1.0,1.0,1.0
2977,2,2,2,1.0,1.0,1.0
2978,3,3,2,1.0,0.6667,0.6667
2979,2,1,1,0.5,0.5,0.5
2980,2,2,1,1.0,0.5,0.5
2981,2,2,2,1.0,1.0,1.0
2982,2,1,0,0.5,0.0,0.0
2983,2,1,0,0.5,0.0,0.0
2984,1,1,1,1.0,1.0,1.0
2985,2,2,1,1.0,0.5,0.5
2986,2,2,2,1.0,1.0,1.0
2987,1,1,1,1.0,1.0,1.0
2988,1,0,0,0.0,0.0,0.0
2989,2,1,0,0.5,0.0,0.0
2990,1,1,1,1.0,1.0,1.0
2991,1,1,1,1.0,1.0,1.0
2992,2,2,0,1.0,0.0,0.0
2993,2,2,1,1.0,0.5,0.5
2994,3,0,0,0.0,0.0,0.0
2995,1,1,1,1.0,1.0,1.0
2996,2,1,0,0.5,0.0,0.0
2997,3,2,0,0.6667,0.0,0.0
2998,2,2,2,1.0,1.0,1.0
2999,3,3,1,1.0,0.3333,0.3333
3000,2,2,2,1.0,1.0,1.0
3001,3,2,1,0.6667,0.3333,0.3333
3002,2,0,0,0.0,0.0,0.0
3003,1,1,0,1.0,0.0,0.0
3004,3,3,2,1.0,0.6667,0.6667
3005,1,1,0,1.0,0.0,0.0
3006,2,1,1,0.5,0.5,0.5
3007,1,1,0,1.0,0.0,0.0
3008,3,1,1,0.3333,0.3333,0.3333
3009,2,2,2,1.0,1.0,1.0
3010,3,3,1,1.0,0.3333,0.3333
3011,3,1,1,0.3333,0.3333,0.3333
3012,3,3,3,1.0,1.0,1.0
3013,1,1,0,1.0,0.0,0.0
3014,3,2,1,0.6667,0.3333,0.3333
3015,2,2,1,1.0,0.5,0.5
3016,2,2,1,1.0,0.5,0.5
3017,3,3,3,1.0,1.0,1.0
3018,1,1,1,1.0,1.0,1.0
3019,3,3,3,1.0,1.0,1.0
3020,2,2,1,1.0,0.5,0.5
3021,2,2,1,1.0,0.5,0.5
3022,2,2,1,1.0,0.5,0.5
3023,2,1,1,0.5,0.5,0.5
3024,2,1,0,0.5,0.0,0.0
3025,1,1,0,1.0,0.0,0.0
3026,2,2,2,1.0,1.0,1.0
3027,2,2,2,1.0,1.0,1.0
3028,2,2,2,1.0,1.0,1.0
3029,2,2,2,1.0,1.0,1.0
3030,1,1,1,1.0,1.0,1.0
3031,1,0,0,0.0,0.0,0.0
3032,2,2,2,1.0,1.0,1.0
3033,2,2,1,1.0,0.5,0.5
3034,1,1,1,1.0,1.0,1.0
3035,3,3,3,1.0,1.0,1.0
3036,3,3,1,1.0,0.3333,0.3333
3037,2,2,2,1.0,1.0,1.0
3038,1,1,0,1.0,0.0,0.0
3039,2,2,2,1.0,1.0,1.0
3040,3,3,2,1.0,0.6667,0.6667
3041,2,2,2,1.0,1.0,1.0
3042,2,2,2,1.0,1.0,1.0
3043,3,2,1,0.6667,0.3333,0.3333
3044,2,2,1,1.0,0.5,0.5
3045,1,1,1,1.0,1.0,1.0
3046,2,2,2,1.0,1.0,1.0
3047,2,2,2,1.0,1.0,1.0
3048,1,1,0,1.0,0.0,0.0
3049,3,2,2,0.6667,0.6667,0.6667
3050,3,2,0,0.6667,0.0,0.0
3051,3,3,3,1.0,1.0,1.0
3052,2,2,0,1.0,0.0,0.0
3053,2,2,2,1.0,1.0,1.0
3054,3,3,1,1.0,0.3333,0.3333
3055,2,1,0,0.5,0.0,0.0
3056,2,2,1,1.0,0.5,0.5
3057,2,2,2,1.0,1.0,1.0
3058,2,2,1,1.0,0.5,0.5
3059,1,1,0,1.0,0.0,0.0
3060,1,1,1,1.0,1.0,1.0
3061,2,2,1,1.0,0.5,0.5
3062,2,1,0,0.5,0.0,0.0
3063,3,1,0,0.3333,0.0,0.0
3064,1,1,0,1.0,0.0,0.0
3065,3,3,1,1.0,0.3333,0.3333
3066,2,2,0,1.0,0.0,0.0
3067,1,1,1,1.0,1.0,1.0
3068,2,2,1,1.0,0.5,0.5
3069,2,2,1,1.0,0.5,0.5
3070,1,1,0,1.0,0.0,0.0
3071,3,3,0,1.0,0.0,0.0
3072,2,2,1,1.0,0.5,0.5
3073,3,3,3,1.0,1.0,1.0
3074,1,1,1,1.0,1.0,1.0
3075,2,2,1,1.0,0.5,0.5
3076,2,2,2,1.0,1.0,1.0
3077,3,3,3,1.0,1.0,1.0
3078,3,3,3,1.0,1.0,1.0
3079,3,3,2,1.0,0.6667,0.6667
3080,3,2,0,0.6667,0.0,0.0
3081,2,2,2,1.0,1.0,1.0
3082,2,2,1,1.0,0.5,0.5
3083,2,1,0,0.5,0.0,0.0
3084,1,1,1,1.0,1.0,1.0
3085,2,1,1,0.5,0.5,0.5
3086,2,2,1,1.0,0.5,0.5
3087,2,2,1,1.0,0.5,0.5
3088,3,3,2,1.0,0.6667,0.6667
3089,3,3,3,1.0,1.0,1.0
3090,3,2,2,0.6667,0.6667,0.6667
3091,1,1,0,1.0,0.0,0.0
3092,3,3,2,1.0,0.6667,0.6667
3093,2,1,1,0.5,0.5,0.5
3094,3,3,2,1.0,0.6667,0.6667
3095,3,3,3,1.0,1.0,1.0
3096,3,3,3,1.0,1.0,1.0
3097,2,2,2,1.0,1.0,1.0
3098,1,1,1,1.0,1.0,1.0
3099,2,2,1,1.0,0.5,0.5
3100,2,2,1,1.0,0.5,0.5
3101,2,2,1,1.0,0.5,0.5
3102,2,0,0,0.0,0.0,0.0
3103,1,1,1,1.0,1.0,1.0
3104,1,1,1,1.0,1.0,1.0
3105,3,1,1,0.3333,0.3333,0.3333
3106,3,2,2,0.6667,0.6667,0.6667
3107,2,2,1,1.0,0.5,0.5
3108,1,0,0,0.0,0.0,0.0
3109,3,3,1,1.0,0.3333,0.3333
3110,2,2,2,1.0,1.0,1.0
3111,1,1,1,1.0,1.0,1.0
3112,2,2,2,1.0,1.0,1.0
3113,1,1,1,1.0,1.0,1.0
3114,2,0,0,0.0,0.0,0.0
3115,3,2,1,0.6667,0.3333,0.3333
3116,1,1,1,1.0,1.0,1.0
3117,2,2,1,1.0,0.5,0.5
3118,1,1,0,1.0,0.0,0.0
3119,2,0,0,0.0,0.0,0.0
3120,2,2,1,1.0,0.5,0.5
3121,2,2,2,1.0,1.0,1.0
3122,1,1,1,1.0,1.0,1.0
3123,2,2,0,1.0,0.0,0.0
3124,3,2,1,0.6667,0.3333,0.3333
3125,3,3,2,1.0,0.6667,0.6667
3126,2,1,1,0.5,0.5,0.5
3127,1,1,1,1.0,1.0,1.0
3128,2,1,1,0.5,0.5,0.5
3129,3,2,2,0.6667,0.6667,0.6667
3130,3,3,3,1.0,1.0,1.0
3131,1,1,1,1.0,1.0,1.0
3132,1,1,1,1.0,1.0,1.0
3133,2,2,2,1.0,1.0,1.0
3134,3,2,2,0.6667,0.6667,0.6667
3135,3,2,2,0.6667,0.6667,0.6667
3136,2,2,2,1.0,1.0,1.0
3137,1,0,0,0.0,0.0,0.0
3138,2,2,1,1.0,0.5,0.5
3139,2,2,1,1.0,0.5,0.5
3140,3,2,2,0.6667,0.6667,0.6667
3141,2,2,2,1.0,1.0,1.0
3142,3,3,2,1.0,0.6667,0.6667
3143,3,0,0,0.0,0.0,0.0
3144,3,3,2,1.0,0.6667,0.6667
3145,2,1,0,0.5,0.0,0.0
3146,2,2,2,1.0,1.0,1.0
3147,1,1,1,1.0,1.0,1.0
3148,3,3,2,1.0,0.6667,0.6667
3149,2,2,2,1.0,1.0,1.0
3150,1,1,1,1.0,1.0,1.0
3151,3,2,0,0.6667,0.0,0.0
3152,2,2,1,1.0,0.5,0.5
3153,3,2,2,0.6667,0.6667,0.6667
3154,2,2,2,1.0,1.0,1.0
3155,2,1,0,0.5,0.0,0.0
3156,3,3,2,1.0,0.6667,0.6667
3157,3,3,2,1.0,0.6667,0.6667
3158,3,3,2,1.0,0.6667,0.6667
3159,1,1,1,1.0,1.0,1.0
3160,1,1,0,1.0,0.0,0.0
3161,2,0,0,0.0,0.0,0.0
3162,2,2,1,1.0,0.5,0.5
3163,2,1,1,0.5,0.5,0.5
3164,2,2,1,1.0,0.5,0.5
3165,1,1,0,1.0,0.0,0.0
3166,3,3,1,1.0,0.3333,0.3333
3167,2,1,1,0.5,0.5,0.5
3168,2,2,0,1.0,0.0,0.0
3169,3,3,3,1.0,1.0,1.0
3170,2,1,0,0.5,0.0,0.0
3171,3,3,1,1.0,0.3333,0.3333
3172,2,2,1,1.0,0.5,0.5
3173,2,2,2,1.0,1.0,1.0
3174,1,1,1,1.0,1.0,1.0
3175,3,1,1,0.3333,0.3333,0.3333
3176,1,1,1,1.0,1.0,1.0
3177,2,2,2,1.0,1.0,1.0
3178,1,1,1,1.0,1.0,1.0
3179,3,3,3,1.0,1.0,1.0
3180,1,1,0,1.0,0.0,0.0
3181,1,1,0,1.0,0.0,0.0
3182,1,1,1,1.0,1.0,1.0
3183,2,1,0,0.5,0.0,0.0
3184,1,1,1,1.0,1.0,1.0
3185,3,2,1,0.6667,0.3333,0.3333
3186,3,2,1,0.6667,0.3333,0.3333
3187,3,3,3,1.0,1.0,1.0
3188,2,1,0,0.5,0.0,0.0
3189,1,1,1,1.0,1.0,1.0
3190,3,3,2,1.0,0.6667,0.6667
3191,3,3,2,1.0,0.6667,0.6667
3192,2,2,1,1.0,0.5,0.5
3193,3,2,0,0.6667,0.0,0.0
3194,2,2,2,1.0,1.0,1.0
3195,1,1,0,1.0,0.0,0.0
3196,2,2,1,1.0,0.5,0.5
3197,3,3,2,1.0,0.6667,0.6667
3198,3,2,1,0.6667,0.3333,0.3333
3199,1,1,1,1.0,1.0,1.0
3200,2,2,1,1.0,0.5,0.5
3201,2,1,0,0.5,0.0,0.0
3202,3,1,1,0.3333,0.3333,0.3333
3203,1,1,1,1.0,1.0,1.0
3204,2,2,1,1.0,0.5,0.5
3205,2,2,1,1.0,0.5,0.5
3206,1,1,1,1.0,1.0,1.0
3207,3,3,2,1.0,0.6667,0.6667
3208,1,1,0,1.0,0.0,0.0
3209,1,0,0,0.0,0.0,0.0
3210,2,2,2,1.0,1.0,1.0
3211,1,1,1,1.0,1.0,1.0
3212,2,1,1,0.5,0.5,0.5
3213,2,2,2,1.0,1.0,1.0
3214,3,1,1,0.3333,0.3333,0.3333
3215,2,2,1,1.0,0.5,0.5
3216,3,3,2,1.0,0.6667,0.6667
3217,2,1,1,0.5,0.5,0.5
3218,2,2,2,1.0,1.0,1.0
3219,1,1,0,1.0,0.0,0.0
3220,1,1,0,1.0,0.0,0.0
3221,1,1,1,1.0,1.0,1.0
3222,2,1,1,0.5,0.5,0.5
3223,3,2,2,0.6667,0.6667,0.6667
3224,1,1,1,1.0,1.0,1.0
3225,2,1,1,0.5,0.5,0.5
3226,2,2,1,1.0,0.5,0.5
3227,2,1,1,0.5,0.5,0.5
3228,2,1,1,0.5,0.5,0.5
3229,1,1,0,1.0,0.0,0.0
3230,2,2,1,1.0,0.5,0.5
3231,1,0,0,0.0,0.0,0.0
3232,2,2,1,1.0,0.5,0.5
3233,2,2,2,1.0,1.0,1.0
3234,3,3,2,1.0,0.6667,0.6667
3235,2,2,2,1.0,1.0,1.0
3236,3,3,1,1.0,0.3333,0.3333
3237,3,3,1,1.0,0.3333,0.3333
3238,2,2,1,1.0,0.5,0.5
3239,2,2,2,1.0,1.0,1.0
3240,1,1,1,1.0,1.0,1.0
3241,1,1,0,1.0,0.0,0.0
3242,1,0,0,0.0,0.0,0.0
3243,1,1,0,1.0,0.0,0.0
3244,2,2,2,1.0,1.0,1.0
3245,2,2,2,1.0,1.0,1.0
3246,1,1,1,1.0,1.0,1.0
3247,2,2,2,1.0,1.0,1.0
3248,2,2,1,1.0,0.5,0.5
3249,2,1,1,0.5,0.5,0.5
3250,2,2,1,1.0,0.5,0.5
3251,2,2,2,1.0,1.0,1.0
3252,3,3,1,1.0,0.3333,0.3333
3253,3,2,2,0.6667,0.6667,0.6667
3254,3,2,1,0.6667,0.3333,0.3333
3255,2,0,0,0.0,0.0,0.0
3256,1,1,1,1.0,1.0,1.0
3257,2,2,1,1.0,0.5,0.5
3258,1,1,1,1.0,1.0,1.0
3259,1,1,0,1.0,0.0,0.0
3260,3,3,2,1.0,0.6667,0.6667
3261,2,2,2,1.0,1.0,1.0
3262,1,1,1,1.0,1.0,1.0
3263,3,2,2,0.6667,0.6667,0.6667
3264,3,2,2,0.6667,0.6667,0.6667
3265,1,1,1,1.0,1.0,1.0
3266,2,1,1,0.5,0.5,0.5
3267,2,2,2,1.0,1.0,1.0
3268,2,2,1,1.0,0.5,0.5
3269,1,1,1,1.0,1.0,1.0
3270,2,2,2,1.0,1.0,1.0
3271,3,2,1,0.6667,0.3333,0.3333
3272,1,1,0,1.0,0.0,0.0
3273,2,2,1,1.0,0.5,0.5
3274,3,3,2,1.0,0.6667,0.6667
3275,2,2,0,1.0,0.0,0.0
3276,1,1,1,1.0,1.0,1.0
3277,3,3,3,1.0,1.0,1.0
3278,3,2,1,0.6667,0.3333,0.3333
3279,1,1,1,1.0,1.0,1.0
3280,3,2,1,0.6667,0.3333,0.3333
3281,2,2,1,1.0,0.5,0.5
3282,1,1,0,1.0,0.0,0.0
3283,2,2,2,1.0,1.0,1.0
3284,1,1,1,1.0,1.0,1.0
3285,1,1,1,1.0,1.0,1.0
3286,3,1,1,0.3333,0.3333,0.3333
3287,1,1,1,1.0,1.0,1.0
3288,1,1,1,1.0,1.0,1.0
3289,1,1,1,1.0,1.0,1.0
3290,3,3,1,1.0,0.3333,0.3333
3291,2,2,2,1.0,1.0,1.0
3292,1,1,0,1.0,0.0,0.0
3293,3,3,2,1.0,0.6667,0.6667
3294,1,0,0,0.0,0.0,0.0
3295,1,1,1,1.0,1.0,1.0
3296,3,3,2,1.0,0.6667,0.6667
3297,1,1,0,1.0,0.0,0.0
3298,1,1,0,1.0,0.0,0.0
3299,1,1,0,1.0,0.0,0.0
3300,2,2,2,1.0,1.0,1.0
3301,3,2,2,0.6667,0.6667,0.6667
3302,2,2,2,1.0,1.0,1.0
3303,3,1,0,0.3333,0.0,0.0
3304,2,2,2,1.0,1.0,1.0
3305,2,2,2,1.0,1.0,1.0
3306,1,1,1,1.0,1.0,1.0
3307,1,0,0,0.0,0.0,0.0
3308,1,1,0,1.0,0.0,0.0
3309,1,1,0,1.0,0.0,0.0
3310,1,1,1,1.0,1.0,1.0
3311,1,0,0,0.0,0.0,0.0
3312,2,2,1,1.0,0.5,0.5
3313,3,3,1,1.0,0.3333,0.3333
3314,3,2,1,0.6667,0.3333,0.3333
3315,2,2,1,1.0,0.5,0.5
3316,1,1,1,1.0,1.0,1.0
3317,2,2,1,1.0,0.5,0.5
3318,3,2,2,0.6667,0.6667,0.6667
3319,2,1,1,0.5,0.5,0.5
3320,1,1,0,1.0,0.0,0.0
3321,1,1,0,1.0,0.0,0.0
3322,1,0,0,0.0,0.0,0.0
3323,3,3,3,1.0,1.0,1.0
3324,2,1,1,0.5,0.5,0.5
3325,2,2,0,1.0,0.0,0.0
3326,2,1,1,0.5,0.5,0.5
3327,2,2,0,1.0,0.0,0.0
3328,2,1,1,0.5,0.5,0.5
3329,2,1,0,0.5,0.0,0.0
3330,1,1,1,1.0,1.0,1.0
3331,2,2,2,1.0,1.0,1.0
3332,3,3,2,1.0,0.6667,0.6667
3333,3,2,1,0.6667,0.3333,0.3333
3334,1,0,0,0.0,0.0,0.0
3335,3,3,1,1.0,0.3333,0.3333
3336,1,1,1,1.0,1.0,1.0
3337,3,3,2,1.0,0.6667,0.6667
3338,1,0,0,0.0,0.0,0.0
3339,1,1,1,1.0,1.0,1.0
3340,1,1,0,1.0,0.0,0.0
3341,3,2,1,0.6667,0.3333,0.3333
3342,1,1,1,1.0,1.0,1.0
3343,2,2,2,1.0,1.0,1.0
3344,2,2,2,1.0,1.0,1.0
3345,3,0,0,0.0,0.0,0.0
3346,1,1,1,1.0,1.0,1.0
3347,2,1,1,0.5,0.5,0.5
3348,3,2,1,0.6667,0.3333,0.3333
3349,3,3,3,1.0,1.0,1.0
3350,1,0,0,0.0,0.0,0.0
3351,2,2,1,1.0,0.5,0.5
3352,2,2,1,1.0,0.5,0.5
3353,3,0,0,0.0,0.0,0.0
3354,1,0,0,0.0,0.0,0.0
3355,1,1,0,1.0,0.0,0.0
3356,2,2,2,1.0,1.0,1.0
3357,1,1,0,1.0,0.0,0.0
3358,1,1,1,1.0,1.0,1.0
3359,1,1,1,1.0,1.0,1.0
3360,2,2,1,1.0,0.5,0.5
3361,3,1,1,0.3333,0.3333,0.3333
3362,3,1,0,0.3333,0.0,0.0
3363,2,2,2,1.0,1.0,1.0
3364,2,2,1,1.0,0.5,0.5
3365,2,1,1,0.5,0.5,0.5
3366,2,2,1,1.0,0.5,0.5
3367,3,2,1,0.6667,0.3333,0.3333
3368,1,1,1,1.0,1.0,1.0
3369,3,2,2,0.6667,0.6667,0.6667
3370,1,1,0,1.0,0.0,0.0
3371,2,1,1,0.5,0.5,0.5
3372,3,2,2,0.6667,0.6667,0.6667
3373,2,2,1,1.0,0.5,0.5
3374,2,1,0,0.5,0.0,0.0
3375,2,2,2,1.0,1.0,1.0
3376,2,2,2,1.0,1.0,1.0
3377,3,3,3,1.0,1.0,1.0
3378,1,1,1,1.0,1.0,1.0
3379,1,1,1,1.0,1.0,1.0
3380,2,2,2,1.0,1.0,1.0
3381,3,3,0,1.0,0.0,0.0
3382,1,1,1,1.0,1.0,1.0
3383,3,2,2,0.6667,0.6667,0.6667
3384,1,1,0,1.0,0.0,0.0
3385,2,2,1,1.0,0.5,0.5
3386,3,2,1,0.6667,0.3333,0.3333
3387,2,2,2,1.0,1.0,1.0
3388,2,2,2,1.0,1.0,1.0
3389,2,2,1,1.0,0.5,0.5
3390,1,1,1,1.0,1.0,1.0
3391,3,2,2,0.6667,0.6667,0.6667
3392,3,3,1,1.0,0.3333,0.3333
3393,1,1,1,1.0,1.0,1.0
3394,1,1,1,1.0,1.0,1.0
3395,3,2,1,0.6667,0.3333,0.3333
3396,2,2,1,1.0,0.5,0.5
3397,2,2,2,1.0,1.0,1.0
3398,2,2,2,1.0,1.0,1.0
3399,3,3,2,1.0,0.6667,0.6667
3400,3,3,2,1.0,0.6667,0.6667
3401,2,2,2,1.0,1.0,1.0
3402,1,1,1,1.0,1.0,1.0
3403,2,2,1,1.0,0.5,0.5
3404,1,0,0,0.0,0.0,0.0
3405,3,2,1,0.6667,0.3333,0.3333
3406,1,1,1,1.0,1.0,1.0
3407,2,2,2,1.0,1.0,1.0
3408,2,1,1,0.5,0.5,0.5
3409,2,2,2,1.0,1.0,1.0
3410,1,1,0,1.0,0.0,0.0
3411,2,1,1,0.5,0.5,0.5
3412,2,2,1,1.0,0.5,0.5
3413,2,2,2,1.0,1.0,1.0
3414,2,2,2,1.0,1.0,1.0
3415,3,2,0,0.6667,0.0,0.0
3416,2,2,0,1.0,0.0,0.0
3417,2,2,2,1.0,1.0,1.0
3418,2,1,1,0.5,0.5,0.5
3419,3,3,3,1.0,1.0,1.0
3420,3,3,1,1.0,0.3333,0.3333
3421,2,2,2,1.0,1.0,1.0
3422,2,2,2,1.0,1.0,1.0
3423,2,1,1,0.5,0.5,0.5
3424,1,1,1,1.0,1.0,1.0
3425,3,1,1,0.3333,0.3333,0.3333
3426,3,1,1,0.3333,0.3333,0.3333
3427,3,3,1,1.0,0.3333,0.3333
3428,1,0,0,0.0,0.0,0.0
3429,2,2,0,1.0,0.0,0.0
3430,2,2,2,1.0,1.0,1.0
3431,3,3,3,1.0,1.0,1.0
3432,3,3,1,1.0,0.3333,0.3333
3433,2,2,2,1.0,1.0,1.0
3434,3,3,1,1.0,0.3333,0.3333
3435,1,1,1,1.0,1.0,1.0
3436,3,3,1,1.0,0.3333,0.3333
3437,1,1,1,1.0,1.0,1.0
3438,2,1,1,0.5,0.5,0.5
3439,3,3,3,1.0,1.0,1.0
3440,1,1,1,1.0,1.0,1.0
3441,3,3,2,1.0,0.6667,0.6667
3442,3,3,3,1.0,1.0,1.0
3443,3,3,3,1.0,1.0,1.0
3444,3,2,1,0.6667,0.3333,0.3333
3445,3,3,3,1.0,1.0,1.0
3446,1,1,1,1.0,1.0,1.0
3447,2,2,0,1.0,0.0,0.0
3448,1,1,1,1.0,1.0,1.0
3449,2,2,1,1.0,0.5,0.5
3450,2,2,1,1.0,0.5,0.5
3451,2,2,2,1.0,1.0,1.0
3452,3,3,3,1.0,1.0,1.0
3453,2,2,2,1.0,1.0,1.0
3454,3,2,1,0.6667,0.3333,0.3333
3455,3,3,1,1.0,0.3333,0.3333
3456,1,1,1,1.0,1.0,1.0
3457,2,2,1,1.0,0.5,0.5
3458,2,1,0,0.5,0.0,0.0
3459,3,2,1,0.6667,0.3333,0.3333
3460,2,2,0,1.0,0.0,0.0
3461,3,1,1,0.3333,0.3333,0.3333
3462,1,1,0,1.0,0.0,0.0
3463,2,2,2,1.0,1.0,1.0
3464,3,3,3,1.0,1.0,1.0
3465,2,1,1,0.5,0.5,0.5
3466,2,1,0,0.5,0.0,0.0
3467,1,1,0,1.0,0.0,0.0
3468,1,1,1,1.0,1.0,1.0
3469,1,1,1,1.0,1.0,1.0
3470,2,2,1,1.0,0.5,0.5
3471,2,2,0,1.0,0.0,0.0
3472,1,1,1,1.0,1.0,1.0
3473,2,2,2,1.0,1.0,1.0
3474,2,2,1,1.0,0.5,0.5
3475,2,2,0,1.0,0.0,0.0
3476,2,2,0,1.0,0.0,0.0
3477,2,2,1,1.0,0.5,0.5
3478,1,1,1,1.0,1.0,1.0
3479,3,2,0,0.6667,0.0,0.0
3480,3,3,2,1.0,0.6667,0.6667
3481,2,2,1,1.0,0.5,0.5
3482,1,1,1,1.0,1.0,1.0
3483,2,2,1,1.0,0.5,0.5
3484,2,2,2,1.0,1.0,1.0
3485,2,2,2,1.0,1.0,1.0
3486,3,1,1,0.3333,0.3333,0.3333
3487,2,2,2,1.0,1.0,1.0
3488,1,1,1,1.0,1.0,1.0
3489,1,1,1,1.0,1.0,1.0
3490,1,1,0,1.0,0.0,0.0
3491,3,2,2,0.6667,0.6667,0.6667
3492,1,1,1,1.0,1.0,1.0
3493,3,3,0,1.0,0.0,0.0
3494,2,1,1,0.5,0.5,0.5
3495,2,2,1,1.0,0.5,0.5
3496,3,1,0,0.3333,0.0,0.0
3497,2,2,1,1.0,0.5,0.5
3498,3,2,1,0.6667,0.3333,0.3333
3499,2,2,1,1.0,0.5,0.5
3500,2,2,2,1.0,1.0,1.0
3501,3,2,2,0.6667,0.6667,0.6667
3502,2,1,1,0.5,0.5,0.5
3503,2,1,1,0.5,0.5,0.5
3504,3,3,2,1.0,0.6667,0.6667
3505,1,1,1,1.0,1.0,1.0
3506,1,1,0,1.0,0.0,0.0
3507,1,1,0,1.0,0.0,0.0
3508,1,1,0,1.0,0.0,0.0
3509,3,2,2,0.6667,0.6667,0.6667
3510,2,2,2,1.0,1.0,1.0
3511,2,2,1,1.0,0.5,0.5
3512,1,1,1,1.0,1.0,1.0
3513,3,1,1,0.3333,0.3333,0.3333
3514,2,0,0,0.0,0.0,0.0
3515,3,3,3,1.0,1.0,1.0
3516,1,0,0,0.0,0.0,0.0
3517,3,3,2,1.0,0.6667,0.6667
3518,1,1,1,1.0,1.0,1.0
3519,2,2,2,1.0,1.0,1.0
3520,2,2,2,1.0,1.0,1.0
3521,2,2,2,1.0,1.0,1.0
3522,2,1,0,0.5,0.0,0.0
3523,3,2,1,0.6667,0.3333,0.3333
3524,2,2,1,1.0,0.5,0.5
3525,2,2,0,1.0,0.0,0.0
3526,3,3,3,1.0,1.0,1.0
3527,1,1,1,1.0,1.0,1.0
3528,3,2,1,0.6667,0.3333,0.3333
3529,2,2,2,1.0,1.0,1.0
3530,2,2,1,1.0,0.5,0.5
3531,1,1,1,1.0,1.0,1.0
3532,1,1,1,1.0,1.0,1.0
3533,3,2,0,0.6667,0.0,0.0
3534,2,2,1,1.0,0.5,0.5
3535,2,2,2,1.0,1.0,1.0
3536,1,1,0,1.0,0.0,0.0
3537,3,3,3,1.0,1.0,1.0
3538,3,3,1,1.0,0.3333,0.3333
3539,1,1,1,1.0,1.0,1.0
3540,3,3,0,1.0,0.0,0.0
3541,2,2,1,1.0,0.5,0.5
3542,1,1,1,1.0,1.0,1.0
3543,3,3,2,1.0,0.6667,0.6667
3544,2,2,2,1.0,1.0,1.0
3545,2,1,1,0.5,0.5,0.5
3546,1,1,1,1.0,1.0,1.0
3547,2,2,2,1.0,1.0,1.0
3548,3,2,1,0.6667,0.3333,0.3333
3549,3,3,1,1.0,0.3333,0.3333
3550,2,2,1,1.0,0.5,0.5
3551,1,1,1,1.0,1.0,1.0
3552,1,0,0,0.0,0.0,0.0
3553,1,1,1,1.0,1.0,1.0
3554,3,3,2,1.0,0.6667,0.6667
3555,1,1,0,1.0,0.0,0.0
3556,1,1,1,1.0,1.0,1.0
3557,1,1,1,1.0,1.0,1.0
3558,1,0,0,0.0,0.0,0.0
3559,3,3,2,1.0,0.6667,0.6667
3560,2,2,1,1.0,0.5,0.5
3561,2,1,1,0.5,0.5,0.5
3562,2,2,2,1.0,1.0,1.0
3563,2,2,0,1.0,0.0,0.0
3564,1,1,0,1.0,0.0,0.0
3565,3,2,1,0.6667,0.3333,0.3333
3566,1,1,1,1.0,1.0,1.0
3567,1,0,0,0.0,0.0,0.0
3568,3,2,2,0.6667,0.6667,0.6667
